updateTimestamp,title,content,open,high,low,close,num_trds,Y_close_1,Y_close_3,Y_close_5,Y_close_10,Y_close_30,Y_close_60,Inverse_Y_close_1,Inverse_Y_close_3,Inverse_Y_close_5,Inverse_Y_close_10,Inverse_Y_close_30,Inverse_Y_close_60,sentiment_title,sentiment_content
2024-02-15 06:48:01,美元指数从三个月新高回落 离岸人民币收复7.23,英国CPI意外未加快增长，两年期英债收益率降超10个基点。两年期美债收益率一度较两月高位回落逾10个基点。美元指数连创三个月新高后回落；日元暂别三个月低位但未收复150；离岸人民币创近三个月新低后收复7.23，一度涨超百点。,7.2256,7.2256,7.2253,7.2254,597.0,2.768012843579193e-05,0.0,-1.3840064217895964e-05,4.1520192653798915e-05,-0.000124560577961,-0.0001384006421788,-2.7679362267489343e-05,-0.0,1.3840255767924583e-05,-4.151846879897569e-05,0.0001245760952314,0.0001384197995679,0.0,0.0
2024-02-16 06:44:22,美油涨近2%至三个月高位 离岸人民币收复7.22,零售数据公布后，两年期美债收益率先刷新日低，降8个基点，后一度抹平所有降幅转升；美元指数刷新日低。离岸人民币盘中涨超百点、收复7.22。比特币上测5.27万美元又创两年多新高，后回落上千美元。原油反弹，美油涨近2%至三个月高位。美国天然气七日连创三年多新低。黄金止住五连跌，告别两月低位。伦锌涨近2%，伦铜反弹至一周高位。,7.2175,7.2176,7.2174,7.2175,808.0,0.0,1.385521302377235e-05,2.7710426047766745e-05,4.156563907176114e-05,1.385521302377235e-05,4.156563907176114e-05,-0.0,-1.3855021059504122e-05,-2.7709658201332347e-05,-4.156391144121976e-05,-1.3855021059504122e-05,-4.156391144121976e-05,0.0,0.0
2024-02-16 06:53:47,2.16盘前要点—港A美股你需要关注的大事都在这,"国际要闻：
1、标普500指数再创新高 中概股指涨近1%；
2、欧股集体收涨；
3、美油涨近2%至三个月高位 离岸人民币收复7.22；
4、“科技七雄”若被视为一个国家 市值全球第二大；
5、欧盟将2024年欧元区GDP预测从1.2%下调至0.8%；
6、英国第四季度经济环比收缩0.3% 陷技术性衰退；
7、美联储逆回购工具使用量自2021年以来首次跌破5000亿美元；
8、OpenAI推出AI系统 将文本转换为逼真的视频；
9、亚马逊联合创始人贝佐斯出售了价值20.3亿美元的股票；
10、大摩：特斯拉机构投资者士气空前低落，几乎一致看空；
11、“木头姐”增持特斯拉、Meta 趁高位再沽英伟达；
大中华区要闻：
1、台股和台积电在龙年第一个交易日双双创出新高；
2、香港金管局：外汇基金境外资产1月减少163亿港元；
3、香港2023年商品整体出口货量同比降11.6%；
4、澳门国际机场春节假期前五天旅客量同比增长2.4倍；
5、2024春节档票房超去年 进入影史前二；
6、中国五大银行加速跟进房地产融资“白名单”。",7.2178,7.2179,7.2178,7.2178,435.0,0.0,-1.3854637147092674e-05,-1.3854637147092674e-05,-2.770927429418535e-05,-4.1563911441167e-05,-9.698246002942668e-05,-0.0,1.38548291007226e-05,1.38548291007226e-05,2.7710042119343136e-05,4.156563907170837e-05,9.699186653924648e-05,0.0,0.0
2024-02-19 07:45:05,兴业研究：黄金持仓估值已逐渐健康,兴业研究分析称，1月（美国）经济数据好坏互现，超预期通胀数据推动降息预期继续收敛，但走弱的基本面数据和相对温和的美联储官员表态，推动伦敦金在下跌后快速回收部分跌幅。经过一个多的调整，当前黄金的持仓和估值已经逐渐健康，在3月议息会议之前，仍有多个重要经济数据公布，如果经济基本面数据能回归强势并保持一致性，带动金价继续修正将提供再一次的加仓机会。上海金则会在美元兑人民币节后或再度上行背景下保持韧性。,7.2119,7.212,7.2106,7.2111,881.0,-2.7735019622610046e-05,1.386750981113849e-05,-1.3867509811249512e-05,-0.0001941451373577,-0.0004714953335829,-0.000318952725659,2.773578887525875e-05,-1.3867317505976922e-05,1.3867702121744743e-05,0.0001941828370112,0.000471717746299,0.0003190544889579,0.0,0.0
2024-02-19 09:15:40,格隆汇2月19日丨人民币兑美元中间价报7.1032，上调4点,格隆汇2月19日丨人民币兑美元中间价报7.1032，上调4点。,7.2057,7.2066,7.2056,7.2063,1059.0,-0.0001387674673548,1.3876746735697054e-05,1.3876746735697054e-05,-1.387674673547501e-05,0.0004995628824779,0.0002497814412389,0.0001387867264373,-1.3876554174269214e-05,-1.3876554174269214e-05,1.387693930224717e-05,-0.0004993134440146,-0.0002497190660507,0.0,0.0
2024-02-19 16:12:44,央行数据显示，中国1月央行口径外汇占款余额增加878.31亿元人民币,央行数据显示，中国1月央行口径外汇占款余额增加878.31亿元人民币。,7.2109,7.2114,7.2109,7.2111,882.0,1.386750981113849e-05,0.0,-1.3867509811249512e-05,-9.70725686788576e-05,2.7735019622499024e-05,-0.0001941451373577,-1.3867317505976922e-05,-0.0,1.3867702121744743e-05,9.708199267725926e-05,-2.7734250412519617e-05,0.0001941828370112,0.0,0.0
2024-02-19 16:34:57,在岸人民币兑美元收盘报7.1976，较上一交易日下跌49点,在岸人民币兑美元收盘报7.1976，较上一交易日下跌49点。,7.2106,7.2106,7.2102,7.2105,817.0,-2.7737327508381423e-05,9.708064627966806e-05,0.0,0.0001941612925595,0.0001802926288052,8.321198252558837e-05,2.7738096889059297e-05,-9.707122254264846e-05,-0.0,-0.0001941236012702,-0.0001802601292326,-8.320505886768383e-05,0.0,0.0
2024-02-20 06:25:09,离岸人民币一度涨破7.21创逾一周新高 布油连创三个月新高,美元指数小幅反弹。离岸人民币盘中涨破7.21创逾一周新高，后一度回落超百点。布油盘中跌超1%后转涨，三日接连收涨，两日连创三个月新高。黄金续涨。伦锡跌2%，四连阴，伦铜跌落两周高位，伦铝三连跌至四周新低。,7.2119,7.2119,7.2119,7.2119,392.0,1.3865971519200215e-05,0.0,-6.932985759644517e-05,-6.932985759644517e-05,-8.319582911586743e-05,-5.546388607713393e-05,-1.3865779256699951e-05,-0.0,6.933466455886554e-05,6.933466455886554e-05,8.320275123774137e-05,5.546696249042254e-05,0.0,0.0
2024-02-20 06:53:49,2.20盘前要点—港A美股你需要关注的大事都在这,"国际要闻：
1、美股周一休市；
2、诺和诺德五日连创历史新高 助丹麦股指四日连创新高纪录；
3、离岸人民币一度涨破7.21创逾一周新高 布油连创三个月新高；
4、美国商业地产价格迎50年来最猛暴跌，几百家银行“瑟瑟发抖”；
5、也门胡塞武装称袭击两艘美国船只；
6、德国央行：德国目前可能陷入衰退；
7、必和必拓集团上半年基础盈利低于预期；
大中华区要闻：
1、国家金融监管总局：积极出台有利于提振信心和预期的政策措施；
2、国家金融监管总局：要积极开展正面引导 坚定发出中国经济光明论的监管强音；
3、证监会：将认真对待来自各个方面的意见建议包括批评意见，经过论证切实可行的马上就办；
4、证监会：建议严把IPO准入关 坚决出清不合格上市公司；
5、证监会将加快权益类产品注册节奏 进一步丰富宽基指数基金产品及对应期权产品供给；
6、南下资金加仓中海油、中国移动、中国电信；
7、北上资金逆势加仓贵州茅台、美的集团、招商银行；
8、中汽协：1月重卡销售9.69万辆，环比增86%，同比增99%；
9、中国44城春节楼市成交量跌四成；
10、2月递表港交所企业已达14家 内地独角兽赴港上市热度升温；
11、小鹏计划招聘4000人 并投资5亿美元于人工智能；
12、哪吒汽车多款主力车型全系降价，最高降价22000元；
13、公告精选︱江西铜业：拟1.5亿元-3亿元回购股份；亚盛集团：控股股东拟增持不超过2%股份。",7.2113,7.2113,7.2112,7.2113,416.0,-1.386712520623501e-05,0.0,0.0,1.3867125206346032e-05,4.160137561881605e-05,0.0001941397528879,1.386731750606314e-05,-0.0,-0.0,-1.3866932911851115e-05,-4.1599645016358114e-05,-0.00019410206996,0.0,0.0
2024-02-20 09:16:13,人民币兑美元中间价报7.1068，下调36点,人民币兑美元中间价报7.1068，下调36点。,7.2155,7.2173,7.2155,7.2168,1410.0,-5.542622769094674e-05,-9.699589845912904e-05,-0.000207848353841,-0.0001385655692274,-0.0008452499722868,-0.0011223811107415,5.5429299927945294e-05,9.700530757609268e-05,0.0002078915637603,0.0001385847723052,0.0008459650242001,0.0011236422655957,0.0,0.0
2024-02-20 13:21:05,受极端天气影响 印尼大米价格持续上涨,印度尼西亚中央统计局19日的数据显示，2月份印尼至少179个地区出现大米价格持续上涨情况，较1月份上涨了2.92%。目前上述地区大米平均价格已达到每公斤14380印尼盾，约每公斤6.6元人民币。对此，印尼总统佐科19日表示，由于极端气候变化，导致印尼农作物歉收，大米产量减少，价格出现上涨。目前政府正向部分地区提供大米援助，以缓解价格上涨带来的影响。,7.2088,7.2088,7.2087,7.2087,638.0,1.3872126735758885e-05,6.936063367879441e-05,5.548850694303553e-05,0.0001942097743004,1.3872126735758885e-05,-5.548850694303553e-05,-1.3871934302528168e-05,-6.935582311495384e-05,-5.548542813947098e-05,-0.0001941720641876,-1.3871934302528168e-05,5.549158608829547e-05,0.0,0.0
2024-02-20 16:33:11,在岸人民币兑美元2月20日16:30收盘报7.1976，较上一交易日上涨0点,在岸人民币兑美元2月20日16:30收盘报7.1976，较上一交易日上涨0点。,7.2078,7.208,7.2078,7.2079,749.0,1.3873666393715569e-05,0.0,0.0,1.3873666393715569e-05,-2.774733278765318e-05,-0.0001942313295134,-1.387347391776671e-05,-0.0,-0.0,-1.387347391776671e-05,2.7748102723493675e-05,0.0001942690626517,0.0,0.0
2024-02-21 06:41:01,美元指数创逾一周新低 离岸人民币突破7.2创近两周新高,美债收益率回落，两年期收益率盘中较前一交易日所创的两月高位降超10个基点。美元指数创逾一周新低。离岸人民币盘中涨超200点突破7.20，创近两周新高。比特币盘中冲击5.3万美元创两年多新高，后一度回落超2000美元。原油收跌超1%，跌落三个月高位，布油止步三连涨。黄金收创逾一周新高。,7.2022,7.2022,7.2021,7.2022,760.0,0.0,-1.388464635809772e-05,-1.388464635809772e-05,-1.388464635809772e-05,-2.7769292716195437e-05,1.3884646357986696e-05,-0.0,1.3884839144178977e-05,1.3884839144178977e-05,1.3884839144178977e-05,2.7770063871227822e-05,-1.3884453577258902e-05,0.0,0.0
2024-02-21 06:55:34,2.21盘前要点—港A美股你需要关注的大事都在这,"国际要闻：
1、美股三大指数连续第二日集体收跌 中概股指跌超1%止步三连阳；
2、美元指数创逾一周新低 离岸人民币突破7.2创近两周新高；
3、伊拉克总理：已收到美方关于结束国际联盟在伊任务的正式信函；
4、马斯克称脑机接口首位受试者或已完全康复 可仅凭思维操控鼠标；
5、纽约梅隆银行CEO：预计未来两三年内银行将采用人工智能技术；
6、苹果调整负责音频产品监管团队的领导层；
7、美私营登月探测器进展顺利 研发商股价拉升50%创新高；
8、亚马逊被纳入道指成分股；
9、家乐福全年经常性营业利润低于预期；
10、据悉微软正在开发英伟达网卡的替代品。
大中华区要闻：
1、台股再创历史新高；
2、资本市场监管新动向：将倒查IPO企业十年财务数据；
3、沪深交易所：加强对杠杆类量化产品的监测与规制，强化期现货联动监管；
4、沪、深交所量化交易报告制度平稳落地：进一步加强对量化私募等机构的交易监管；
5、沪深交易所：明确沪港通北向投资者的报告安排，将北向投资者量化交易纳入报告范围；
6、上交所对宁波灵均实施暂停交易措施并启动公开谴责程序；深交所对宁波灵均限制交易并启动公开谴责程序；
7、灵均深夜解释并致歉：下一步严控交易节奏 确保平滑交易与均衡交易；
8、大几千亿量化私募清盘、破产？ 多家回应：有赎回压力但并无大规模清盘；
9、香港最新人口超750万人；
10、香港失业率维持2.9%；
11、毕马威：料香港政府本财年赤字1300亿；
12、南下资金连续6日加仓中海油、连续4日加仓中国移动；
13、北上资金逆势加仓贵州茅台、宁德时代、迈瑞医疗；
14、钧达新能源向港交所提交上市申请；龙旗科技(603341.SH)今日申购；
15、公告精选︱天铁股份：拟14.5亿元投建年产10万吨改性石墨负极材料项目；安图生物：拟斥资2.5亿元-5亿元回购股份。",7.2022,7.2022,7.2021,7.2021,476.0,0.0,0.0,1.388483914421812e-05,0.0,-5.553935657653941e-05,0.0001805029088739,-0.0,-0.0,-1.3884646358136862e-05,-0.0,5.554244136799568e-05,-0.0001804703334537,0.0,0.0
2024-02-21 09:16:38,人民币兑美元中间价报7.1030，上调38点,人民币兑美元中间价报7.1030，上调38点。,7.2048,7.205,7.2046,7.2046,819.0,-1.388002109758979e-05,1.388002109758979e-05,4.1640063292991414e-05,0.0001110401687809,-0.0001249201898786,-0.0011381617300059,1.3880213755249552e-05,-1.3879828445278138e-05,-4.163832947031686e-05,-0.0001110278402308,0.0001249357968821,0.001139458618198,0.0,0.0
2024-02-21 16:35:47,在岸人民币兑美元收盘报7.1887，较上一交易日上涨89点,在岸人民币兑美元收盘报7.1887，较上一交易日上涨89点。,7.1968,7.1974,7.1966,7.1974,918.0,5.55756245310679e-05,-1.3893906132711464e-05,1.3893906132711464e-05,-8.336343679671288e-05,5.55756245310679e-05,-6.946953066377937e-05,-5.557253605267e-05,1.3894099176021214e-05,-1.3893713094765891e-05,8.337038683868683e-05,-5.557253605267e-05,6.947435701475435e-05,0.0,0.0
2024-02-22 06:37:16,十年期美债收益率重上4.3% 一度逼近两个多月高位,20年期美债标售后，美债收益率加速回升。美联储纪要后，十年期美债收益率重上4.3%，一度逼近两个多月高位；美元指数短线转涨，后重回跌势。离岸人民币盘中涨破7.19创三周新高，一度回落超200点，小幅收涨。原油反弹，逼近三个月高位。黄金跌落逾一周高位，美联储会议纪要后收窄跌幅。,7.2,7.2,7.1998,7.1999,681.0,0.0,0.0,1.3889081792672895e-05,1.3889081792672895e-05,-4.166724537846278e-05,-1.3889081792894942e-05,-0.0,-0.0,-1.3888888888759112e-05,-1.3888888888759112e-05,4.16689816101442e-05,1.3889274702167325e-05,0.0,0.0
2024-02-22 16:33:28,在岸人民币兑美元2月22日16:30收盘报7.1859，较上一交易日上涨28点,在岸人民币兑美元2月22日16:30收盘报7.1859，较上一交易日上涨28点。,7.1947,7.1947,7.1944,7.1945,927.0,4.169851970248217e-05,-5.559802627008725e-05,8.339703940518639e-05,0.0001667940788103,0.0002501911182153,0.0005837792758356,-4.169678100843776e-05,5.560111758248325e-05,-8.33900849189884e-05,-0.0001667662631851,-0.0002501285382766,-0.0005834386764276,0.0,0.0
2024-02-23 06:26:07,美油收涨近1%至三个月新高,美债收益率连升两日，两年期收益率创去年12月美联储会议以来新高。美元指数创近四周新低，后曾转涨。离岸人民币盘中跌超百点失守7.20。原油两连涨至三个月新高。现货黄金盘中创近两周新高后转跌。伦铜三连涨，又创三周新高。,7.2024,7.2024,7.202,7.2023,323.0,1.3884453577306388e-05,-2.77689071547238e-05,-2.77689071547238e-05,-1.3884453577306388e-05,-1.3884453577306388e-05,-1.3884453577306388e-05,-1.3884260801931828e-05,2.7769678288341903e-05,2.7769678288341903e-05,1.3884646358034184e-05,1.3884646358034184e-05,1.3884646358034184e-05,0.0,0.0
2024-02-23 09:16:43,人民币兑美元中间价报7.1064，调贬46个基点,人民币兑美元中间价报7.1064，调贬46个基点。,7.2036,7.2037,7.2029,7.2029,1042.0,0.0,-6.941648502678532e-05,0.0,0.0001388329700537,-0.0003470824251342,-5.553318802153928e-05,-0.0,6.942130400969566e-05,-0.0,-0.0001388136981357,0.0003472029331703,5.553627212778137e-05,0.0,0.0
2024-02-23 12:35:56,香港交易所于3月29日起将货币期货及期权纳入衍生产品假期交易,香港交易及结算所有限公司今天（星期五）宣布，旗下所有货币期货及期权将于2024年3月29日起纳入衍生产品假期交易的合资格产品名单。将纳入衍生产品假期交易的货币产品包括：美元、欧元、澳元、日元、印度卢比兑人民币（香港）的期货及期权交易。香港交易所集团新兴业务、定息及货币业务主管苏盈盈表示：我们很高兴宣布衍生产品假日交易的扩容安排，纳入我们市场上广受欢迎的货币期货及期权产品，以便投资者在香港公众假期时仍可进行外汇风险管理。,7.2074,7.2074,7.2073,7.2073,605.0,0.0,2.774964272322933e-05,1.3874821361614664e-05,1.3874821361614664e-05,5.54992854466807e-05,8.324892817013207e-05,-0.0,-2.774887270192588e-05,-1.3874628853617862e-05,-1.3874628853617862e-05,-5.54962054469334e-05,-8.324199836298962e-05,0.0,0.0
2024-02-23 14:43:05,港交所：3月29日起货币期货及期权纳入衍生产品假期交易,港交所(0388.HK)宣布，旗下所有货币期货及期权将于今年3月29日起纳入衍生产品假期交易的合资格产品名单。将纳入衍生产品假期交易的货币产品包括: 美元兑人民币(香港)期货；小型美元兑人民币(香港)期货；美元兑人民币(香港)期权；欧元兑人民币(香港)期货；澳元兑人民币(香港)期货；日元兑人民币(香港)期货；印度卢比兑人民币(香港)期货；印度卢比兑美元期货；人民币(香港)兑美元期货。,7.2079,7.2079,7.2079,7.2079,627.0,-2.774733278765318e-05,-0.0001387366639382,-0.0001526103303319,-0.0001387366639382,6.936833196902192e-05,4.1620999181368745e-05,2.7748102723493675e-05,0.0001387559144709,0.0001526336237997,0.0001387559144709,-6.936352033731663e-05,-4.161926694589326e-05,0.0,0.0
2024-02-23 16:32:14,在岸人民币兑美元2月23日16:30收盘报7.1984，较上一交易日下跌125点,在岸人民币兑美元2月23日16:30收盘报7.1984，较上一交易日下跌125点。,7.2112,7.2114,7.211,7.2113,886.0,2.7734250412692063e-05,1.3867125206346032e-05,2.7734250412692063e-05,-6.933562603128607e-05,-8.320275123752108e-05,0.0002773425041255,-2.7733481245378387e-05,-1.3866932911851115e-05,-2.7733481245378387e-05,6.934043379367243e-05,8.320967451137e-05,-0.0002772656065879,0.0,0.0
2024-02-23 17:03:17,国家外汇局：2024年1月银行结汇14515亿元人民币，售汇15216亿元人民币,格隆汇2月23日丨国家外汇管理局统计数据显示，2024年1月，银行结汇14515亿元人民币，售汇15216亿元人民币。按美元计值，2024年1月，银行结汇2043亿美元，售汇2141亿美元。2024年1月，银行代客涉外收入42389亿元人民币，对外付款41999亿元人民币。按美元计值，2024年1月，银行代客涉外收入5965亿美元，对外付款5910亿美元。,7.2107,7.2111,7.2107,7.2111,1017.0,0.0,-2.7735019622610046e-05,0.0,0.0001109400784899,0.0003050852158477,0.0001386750981127,-0.0,2.773578887525875e-05,-0.0,-0.0001109277721542,-0.0003049921672465,-0.0001386558699963,0.0,0.0
2024-02-23 17:13:17,两部门：深化外汇领域改革开放，促进跨境贸易和投融资便利化,中国人民银行、国家外汇局召开2024年全面从严治党暨纪检监察工作会议。朱鹤新指出，国家外汇局系统要深化外汇领域改革开放，促进跨境贸易和投融资便利化，着力提升资本项目开放的质量，防范化解外部冲击风险，维护外汇市场稳定和国家经济金融安全，保障外汇储备资产安全、流动和保值增值。,7.2114,7.2119,7.2114,7.2119,781.0,0.0,0.0001109277721542,4.159791455782269e-05,9.706180063506764e-05,0.0002911854019052,-0.0001247937436735,-0.0,-0.0001109154685484,-4.1596184243304606e-05,-9.705238055625492e-05,-0.000291100637649,0.0001248093190957,0.0,0.0
2024-02-26 09:19:01,人民币兑美元中间价报7.1080，调贬16个基点,人民币兑美元中间价报7.1080，调贬16个基点。,7.2087,7.2088,7.2085,7.2085,686.0,-0.0001803426510369,-0.0002358326975098,-0.0001942151626552,-0.0001664701394187,-0.0002774502323645,-0.0001109800929458,0.0001803751803751,0.0002358883276904,0.0001942528895118,0.00016649785634,0.0002775272323596,0.0001109924108939,0.0,0.0
2024-02-26 11:36:02,俄罗斯与中国磋商人民币贷款,俄罗斯财长西卢安诺夫(Anton Siluanov)对俄罗斯国营通讯社RIA表示，俄国财政部与中国讨论以人民币贷款的可能性。西卢安诺夫称，双方在去年年底的部际对话中讨论过这一话题，至今与中国进行很长时间的谈判，然而，还没有作出决定。,7.2049,7.2055,7.2049,7.2055,794.0,5.551314967733312e-05,5.551314967733312e-05,1.3878287419277768e-05,-2.7756574838555537e-05,2.775657483877758e-05,-6.939143709661089e-05,-5.551006813861194e-05,-5.551006813861194e-05,-1.3878094815089092e-05,2.7757345287387324e-05,-2.7755804432714635e-05,6.939625260230807e-05,0.0,0.0
2024-02-26 16:32:02,国家外汇管理局统计数据显示，2024年1月，中国外汇市场（不含外币对市场，下同）总计成交24.67万亿元人民币（等值3.47万亿美元）,国家外汇管理局统计数据显示，2024年1月，中国外汇市场（不含外币对市场，下同）总计成交24.67万亿元人民币（等值3.47万亿美元）。其中，银行对客户市场成交3.76万亿元人民币（等值0.53万亿美元），银行间市场成交20.91万亿元人民币（等值2.94万亿美元）；即期市场累计成交8.33万亿元人民币（等值1.17万亿美元），衍生品市场累计成交16.34万亿元人民币（等值2.30万亿美元）。,7.2086,7.2086,7.2084,7.2085,734.0,-5.549004647287248e-05,5.549004647287248e-05,5.549004647287248e-05,-8.323506970930872e-05,-9.710758132763786e-05,-6.93625580910906e-05,5.549312578900143e-05,-5.548696749846735e-05,-5.548696749846735e-05,8.324199836284519e-05,9.711701212579116e-05,6.936736958929336e-05,0.0,0.0
2024-02-26 16:32:42,在岸人民币兑美元2月26日16:30收盘报7.1981，较上一交易日上涨3点,在岸人民币兑美元2月26日16:30收盘报7.1981，较上一交易日上涨3点。,7.2086,7.2086,7.2084,7.2085,734.0,-5.549004647287248e-05,5.549004647287248e-05,5.549004647287248e-05,-8.323506970930872e-05,-9.710758132763786e-05,-6.93625580910906e-05,5.549312578900143e-05,-5.548696749846735e-05,-5.548696749846735e-05,8.324199836284519e-05,9.711701212579116e-05,6.936736958929336e-05,0.0,0.0
2024-02-27 06:32:55,比特币创两年多新高 离岸人民币失守7.21,比特币盘中拉升超3000美元、上测5.5万美元，创两年多新高。美元指数盘中靠近逾两周低位，离岸人民币盘中跌百点失守7.21。WTI 原油期货结算价涨1.43%，报77.58美元/桶；布伦特原油期货结算价涨1.11%，报82.53美元/桶。COMEX 4月黄金期货收跌0.51%，报2038.90美元/盎司。,7.2112,7.2112,7.2111,7.2112,407.0,-1.3867317506077724e-05,-1.3867317506077724e-05,0.0,-1.3867317506077724e-05,0.0,-0.0001802751275792,1.3867509811239295e-05,1.3867509811239295e-05,-0.0,1.3867509811239295e-05,-0.0,0.0001803076325606,0.0,0.0
2024-02-27 06:52:01,2.27盘前要点—港A美股你需要关注的大事都在这,"国际要闻：
1、美股三大指数集体收跌 中概股指四连涨至三周高位；
2、比特币创两年多新高 离岸人民币失守7.21；
3、日股收涨0.35%，再创历史新高；
4、美国2月公司债发行规模势创历年同期新高；
5、巴勒斯坦总理宣布巴政府辞职；
6、日本东电宣布将于28日开始第四轮核污染水排放；
7、波罗的海干散货运价指数升至七周高点；
8、谷歌对微软在云计算领域的垄断发出警告；
9、美国零售业大并购遇阻，FTC起诉阻止美零售巨头克罗格并购艾伯森；
10、Zoom盘后大涨近10% 四季度业绩超预期。
大中华区要闻：
1、台股收涨0.31%，收盘创历史新高；
2、31省份如何化债：7省份完成或超额完成任务，多地探索新化债模式；
3、李强：推动全国统一大市场建设不断取得新进展、实现新突破；
4、香港特首李家超：中央重视香港国际城市地位 对前景充满信心；
5、今年以来沪深交易所尚无企业IPO获受理；
6、南下资金持续加仓中海油、理想汽车、美团；
7、北上资金逆势加仓美的集团、工业富联、招商银行；
8、A股年内新连板王诞生 克来机电12连板超越深中华A的11连板纪录；
9、理想汽车：Q4营收超预期，全年营收破千亿；
10、涉嫌操纵公司股份，香港证监会对鼎益丰前主席隋广义等展开法律程序；
11、公告精选︱陕西能源：拟约35.3亿元投建陕投延安2×350MW热电联产项目；阿特斯：拟斥资5亿元-10亿元回购股份。",7.2111,7.2112,7.2111,7.2112,436.0,1.3867317506077724e-05,0.0,1.3867317506077724e-05,0.0,-9.707122254276612e-05,-0.0001802751275792,-1.3867125206249592e-05,-0.0,-1.3867125206249592e-05,-0.0,9.708064627978576e-05,0.0001803076325606,0.0,0.0
2024-02-27 09:17:22,人民币兑美元中间价报7.1057，调升23个基点,人民币兑美元中间价报7.1057，调升23个基点。,7.2097,7.2098,7.2094,7.2096,751.0,5.5481580115479545e-05,0.0001248335552597,0.0001387039502884,4.161118508649864e-05,-5.548158011536852e-05,-6.935197514423841e-05,-5.547850208052168e-05,-0.0001248179737882,-0.0001386847141707,-4.160945366782072e-05,5.548465849189382e-05,6.93567851742799e-05,0.0,0.0
2024-02-27 16:32:21,在岸人民币兑美元2月27日16:30收盘报7.1978，较上一交易日上涨3点,在岸人民币兑美元2月27日16:30收盘报7.1978，较上一交易日上涨3点。,7.2113,7.2115,7.2113,7.2114,702.0,0.0,-1.3866932911832386e-05,-0.0002912055911473,-0.0002357378595002,-0.0001941370607649,-0.000249604792412,-0.0,1.3867125206327302e-05,0.0002912904165453,0.0002357934449422,0.0001941747572816,0.0002496671105193,0.0,0.0
2024-02-28 06:46:10,比特币涨破5.7万美元 再创两年多新高,七年期美债标售稳健，十年期美债收益率短线转降。耐用品订单后，美元指数曾转涨。离岸人民币四连阴，盘中再度失守7.21。比特币一度拉升近6000美元，盘中涨破5.7万美元，再创两年多新高。原油两连涨，连日涨超1%，美油创逾一周新高。消息人士表示，欧佩克+将考虑将自愿减产协议延长至第二季度，为市场提供额外支持。,7.2137,7.2138,7.2137,7.2138,497.0,-1.3862319443225246e-05,-2.7724638886672537e-05,0.0,1.3862319443225246e-05,2.7724638886672537e-05,0.0,1.3862511609789466e-05,2.7725407563585223e-05,-0.0,-1.38621272819887e-05,-2.7723870252381248e-05,-0.0,0.0,0.0
2024-02-28 09:16:47,人民币兑美元中间价报7.1075，调贬18个基点,人民币兑美元中间价报7.1075，调贬18个基点。,7.2138,7.2138,7.2132,7.2133,790.0,-2.7726560658858368e-05,-5.5453121317605714e-05,-5.5453121317605714e-05,-8.317968197635306e-05,-0.0001386328032939,0.0,2.772732944234006e-05,5.5456196536800085e-05,5.5456196536800085e-05,8.318660141140315e-05,0.0001386520250128,-0.0,0.0,0.0
2024-02-28 12:22:28,香港特区政府会全力建设离岸人民币的生态系统,香港特区政府财政司司长陈茂波发表2024至2025财政年度特区政府《财政预算案》。陈茂波表示，香港是全球最大离岸人民币业务枢纽，处理全球约百分之七十五的离岸人民币支付结算，亦拥有全球最大、超过一万亿元人民币的离岸存款资金池。特区政府会全力建设离岸人民币的生态系统，以把握庞大机遇，并助力人民币国际化的稳慎推进。陈茂波介绍，特区政府正从多方面推进相关工作，包括继续深化互联互通机制，便利人民币跨境投资和双向流通，提高离岸人民币流动性；鼓励机构提供更多离岸人民币产品及风险管理工具，以及在港进行人民币融资。此外，特区政府会将债务工具中央结算系统（简称CMU系统）发展成为亚洲主要的国际中央证券托管平台，更好地支持包括人民币跨境清算、交易结算、托管等业务。,7.2166,7.2167,7.2165,7.2166,814.0,6.928470470857206e-05,2.7713881883384417e-05,6.928470470857206e-05,8.31416456503753e-05,9.699858659195648e-05,-6.928470470857206e-05,-6.92799046708347e-05,-2.7713113845420684e-05,-6.92799046708347e-05,-8.313473369180545e-05,-9.698917877870023e-05,6.92895054114939e-05,0.0,0.0
2024-02-28 16:33:27,在岸人民币兑美元2月28日16:30收盘报7.1986，较上一交易日下跌8点,在岸人民币兑美元2月28日16:30收盘报7.1986，较上一交易日下跌8点。,7.2166,7.2167,7.2166,7.2167,717.0,-1.38567489296193e-05,-1.38567489296193e-05,4.1570246788635856e-05,9.6997242506891e-05,0.0002355647318026,0.0002771349785912,1.3856940941770862e-05,1.3856940941770862e-05,-4.156851877505174e-05,-9.698783495434371e-05,-0.0002355092541283,-0.000277058196074,0.0,0.0
2024-02-29 06:41:17,离岸人民币五连跌 盘中失守7.22，布油创三个月新高,"美国GDP数据公布后，美债收益率刷新日低，美元指数回吐多数涨幅。离岸人民币五连跌，盘中失守7.22创逾一周新低。
美油盘中转跌，跌落逾一周高位，布油即月合约勉强收涨，创三个月新高。伦铜回落至逾一周低位，伦镍两连涨至三个月新高。",7.214,7.2141,7.214,7.214,576.0,1.3861935126202596e-05,0.0,1.3861935126202596e-05,1.3861935126202596e-05,0.0,-1.3861935126202596e-05,-1.3861742975620732e-05,-0.0,-1.3861742975620732e-05,-1.3861742975620732e-05,-0.0,1.3862127282111692e-05,0.0,0.0
